Id,Weekly_Sales
16_40_2013-07-05,37309.36179999998
16_40_2013-07-12,36810.00179999993
16_40_2013-07-19,38223.60429999997
16_40_2013-07-26,37263.82579999996
16_41_2012-11-02,997.6375999999998
16_41_2012-11-09,1034.6300999999994
16_41_2012-11-16,830.5672999999994
16_41_2012-11-23,1630.0490000000004
16_41_2012-11-30,662.7788999999996
16_41_2012-12-07,1772.7765000000006
16_41_2012-12-14,1960.8495000000016
16_41_2012-12-21,2008.872300000001
16_41_2012-12-28,3439.7824000000005
16_41_2013-01-04,2377.043399999999
16_41_2013-01-11,1736.256199999999
16_41_2013-01-18,1472.1239999999993
16_41_2013-01-25,1726.5011999999988
16_41_2013-02-01,1811.6408999999987
16_41_2013-02-08,1683.4076000000014
16_41_2013-02-15,1680.0540000000008
16_41_2013-02-22,1759.5538000000006
16_41_2013-03-01,2588.3497
16_41_2013-03-08,1970.9345999999991
16_41_2013-03-15,2336.211999999998
16_41_2013-03-22,2279.3835
16_41_2013-03-29,2317.0591
16_41_2013-04-05,1201.9056000000003
16_41_2013-04-12,1357.9640000000002
16_41_2013-04-19,1241.0424
16_41_2013-04-26,2098.606000000001
16_41_2013-05-03,761.0997999999996
16_41_2013-05-10,1002.989
16_41_2013-05-17,790.5031000000004
16_41_2013-05-24,915.1640999999992
16_41_2013-05-31,800.8737000000001
16_41_2013-06-07,2561.101399999998
16_41_2013-06-14,933.3793000000006
16_41_2013-06-21,1311.984599999998
16_41_2013-06-28,892.2934000000012
16_41_2013-07-05,2339.9942000000005
16_41_2013-07-12,1759.9969000000012
16_41_2013-07-19,2360.2233000000006
16_41_2013-07-26,2308.395400000001
16_42_2012-11-02,3866.6766000000002
16_42_2012-11-09,3702.9624
16_42_2012-11-16,3384.1095999999984
16_42_2012-11-23,3604.4877
16_42_2012-11-30,3460.642799999999
16_42_2012-12-07,3274.2056
16_42_2012-12-14,3248.9882000000002
16_42_2012-12-21,3189.072500000001
16_42_2012-12-28,3305.3197000000014
16_42_2013-01-04,3335.6052999999974
16_42_2013-01-11,3223.4449999999965
16_42_2013-01-18,3062.8028000000004
16_42_2013-01-25,3009.1299999999983
16_42_2013-02-01,3428.7962999999972
16_42_2013-02-08,3829.639799999994
16_42_2013-02-15,3147.188799999999
16_42_2013-02-22,3404.2886999999987
16_42_2013-03-01,3108.8307999999997
16_42_2013-03-08,3680.6223999999984
16_42_2013-03-15,3728.621399999997
16_42_2013-03-22,3481.388900000001
16_42_2013-03-29,3426.529600000001
16_42_2013-04-05,4103.026899999998
16_42_2013-04-12,3448.8905999999974
16_42_2013-04-19,3261.8418000000006
16_42_2013-04-26,3509.9525999999983
16_42_2013-05-03,3603.211500000002
16_42_2013-05-10,3920.8693999999996
16_42_2013-05-17,3939.458999999997
16_42_2013-05-24,3875.6183999999957
16_42_2013-05-31,3952.3324999999954
16_42_2013-06-07,3957.5943999999977
16_42_2013-06-14,3760.487799999998
16_42_2013-06-21,3728.5674000000013
16_42_2013-06-28,3913.789999999999
16_42_2013-07-05,4123.327699999997
16_42_2013-07-12,3783.2831999999976
16_42_2013-07-19,4188.176199999998
16_42_2013-07-26,4077.243999999998
16_44_2012-11-02,3658.1113999999984
16_44_2012-11-09,3611.3512999999994
16_44_2012-11-16,4112.590000000003
16_44_2012-11-23,4770.076000000005
16_44_2012-11-30,4502.617900000005
16_44_2012-12-07,6433.898400000001
16_44_2012-12-14,6686.273199999995
16_44_2012-12-21,7713.451100000005
16_44_2012-12-28,4345.959499999997
16_44_2013-01-04,3758.2921999999935
16_44_2013-01-11,3885.0002999999933
16_44_2013-01-18,3726.3678999999956
16_44_2013-01-25,3766.1419999999985
16_44_2013-02-01,3653.425199999999
16_44_2013-02-08,4572.822200000007
16_44_2013-02-15,4219.860100000002
16_44_2013-02-22,4045.2375000000025
16_44_2013-03-01,4464.949599999995
16_44_2013-03-08,3516.5190000000025
16_44_2013-03-15,3971.2096000000024
16_44_2013-03-22,3282.8854000000015
16_44_2013-03-29,3209.5427000000027
16_44_2013-04-05,3244.439699999998
16_44_2013-04-12,3540.637000000002
16_44_2013-04-19,3852.3332000000005
16_44_2013-04-26,3544.351499999996
16_44_2013-05-03,3847.186099999996
16_44_2013-05-10,3462.0485
16_44_2013-05-17,3542.0428999999967
16_44_2013-05-24,3471.545399999994
16_44_2013-05-31,3675.2893999999965
16_44_2013-06-07,3681.121399999999
16_44_2013-06-14,3504.480900000001
16_44_2013-06-21,3349.306199999996
16_44_2013-06-28,3486.2204999999985
16_44_2013-07-05,3517.438300000001
16_44_2013-07-12,3378.7887000000005
16_44_2013-07-19,3773.958400000003
16_44_2013-07-26,3421.3531
16_45_2012-11-02,160.1618
16_45_2012-11-16,28.114599999999996
16_45_2012-12-28,14.085999999999997
16_45_2013-01-18,96.10799999999996
16_45_2013-02-01,27.062500000000004
16_45_2013-02-08,178.4704999999998
16_45_2013-02-15,33.071899999999985
16_45_2013-03-01,25.231099999999987
16_45_2013-03-15,22.927200000000013
16_45_2013-03-22,23.828000000000007
16_45_2013-03-29,25.689699999999984
16_45_2013-04-05,23.4234
16_45_2013-04-12,22.431500000000018
16_45_2013-04-19,30.433100000000014
16_45_2013-04-26,18.30020000000002
16_46_2012-11-02,11564.995
16_46_2012-11-09,11764.953599999999
16_46_2012-11-16,11488.876399999994
16_46_2012-11-23,11455.338899999984
16_46_2012-11-30,11679.618099999994
16_46_2012-12-07,17937.5186
16_46_2012-12-14,16725.835200000016
16_46_2012-12-21,17286.56960000001
16_46_2012-12-28,19599.28090000001
16_46_2013-01-04,16243.637599999984
16_46_2013-01-11,14888.725299999984
16_46_2013-01-18,13115.156400000009
16_46_2013-01-25,13251.020100000012
16_46_2013-02-01,13249.303800000005
16_46_2013-02-08,11743.54249999999
16_46_2013-02-15,11734.934600000004
16_46_2013-02-22,12066.726600000009
16_46_2013-03-01,13354.2073
16_46_2013-03-08,13645.613500000014
16_46_2013-03-15,14072.11720000001
16_46_2013-03-22,14220.824800000013
16_46_2013-03-29,14217.146400000012
16_46_2013-04-05,12595.7729
16_46_2013-04-12,13786.148099999986
16_46_2013-04-19,13867.755699999987
16_46_2013-04-26,14362.333700000003
16_46_2013-05-03,12592.629300000006
16_46_2013-05-10,13255.151799999994
16_46_2013-05-17,13604.010999999997
16_46_2013-05-24,12665.37830000001
16_46_2013-05-31,13204.560899999999
16_46_2013-06-07,17695.409300000014
16_46_2013-06-14,16292.11510000003
16_46_2013-06-21,17829.353999999985
16_46_2013-06-28,16374.91260000003
16_46_2013-07-05,19173.20459999998
16_46_2013-07-12,18357.673400000036
16_46_2013-07-19,19869.478299999973
16_46_2013-07-26,18996.478300000017
16_47_2013-04-05,28.195200000000003
16_47_2013-07-12,33.5
16_48_2012-11-02,456.73
16_48_2012-11-09,336.78
16_48_2012-11-16,418.293
16_48_2012-11-23,568.9924000000001
16_48_2012-11-30,571.25
16_48_2012-12-07,714.86
16_48_2012-12-14,1002.31
16_48_2012-12-21,882.16
16_48_2013-01-04,422.6666
16_48_2013-01-11,109.16
16_48_2013-01-18,582.1666
16_48_2013-01-25,676.16
16_48_2013-02-01,1017.64
16_48_2013-02-08,707.7855000000001
16_48_2013-02-15,587.17
16_48_2013-02-22,819.59
16_48_2013-03-01,719.58
16_48_2013-03-08,1185.73
16_48_2013-03-15,949.61
16_48_2013-03-22,906.37
16_48_2013-03-29,898.07
16_48_2013-04-05,959.3
16_48_2013-04-12,899.84
16_48_2013-04-19,840.29
16_48_2013-04-26,880.15
16_48_2013-05-03,879.11
16_48_2013-05-10,822.14
16_48_2013-05-17,659.61
16_48_2013-05-24,779.37
16_48_2013-05-31,794.7559
16_48_2013-06-07,791.45
16_48_2013-06-14,956.5061999999999
16_48_2013-06-21,689.11
16_48_2013-06-28,530.6
16_48_2013-07-12,791.03
16_48_2013-07-19,639.99
16_48_2013-07-26,551.91
16_49_2012-11-02,53.8859
16_49_2012-11-09,53.54310000000003
16_49_2012-11-16,39.530699999999996
16_49_2012-11-23,50.950400000000045
16_49_2012-11-30,51.962400000000045
16_49_2012-12-07,48.49199999999999
16_49_2012-12-14,55.554300000000005
16_49_2012-12-21,35.84610000000005
16_49_2012-12-28,46.040100000000024
16_52_2012-11-02,1733.9489000000003
16_52_2012-11-09,1651.7866999999999
16_52_2012-11-16,1746.4745999999996
16_52_2012-11-23,2220.9786999999988
16_52_2012-11-30,1943.3512000000003
16_52_2012-12-07,2210.6831
16_52_2012-12-14,2350.2311000000022
16_52_2012-12-21,2576.0083000000027
16_52_2012-12-28,1770.6438999999984
16_52_2013-01-04,1669.3935000000015
16_52_2013-01-11,1578.1366000000012
16_52_2013-01-18,1795.3654000000017
16_52_2013-01-25,1757.0592000000013
16_52_2013-02-01,1843.6961999999978
16_52_2013-02-08,1760.9465000000005
16_52_2013-02-15,1833.9346000000003
16_52_2013-02-22,1688.8894
16_52_2013-03-01,2084.810899999998
16_52_2013-03-08,1664.1755999999996
16_52_2013-03-15,1776.8882999999998
16_52_2013-03-22,1609.5317999999993
16_52_2013-03-29,1613.4508999999996
16_52_2013-04-05,1379.8403000000014
16_52_2013-04-12,1536.8526000000013
16_52_2013-04-19,1612.3187000000007
16_52_2013-04-26,1225.9591999999998
16_52_2013-05-03,2018.1797000000015
16_52_2013-05-10,1451.4516999999992
16_52_2013-05-17,2050.2167999999997
16_52_2013-05-24,1809.1030000000017
16_52_2013-05-31,2448.434999999999
16_52_2013-06-07,1220.0390000000014
16_52_2013-06-14,1617.9152000000022
16_52_2013-06-21,1477.4038000000003
16_52_2013-06-28,1458.4252999999999
16_52_2013-07-05,1423.0692000000013
16_52_2013-07-12,1230.0085000000026
16_52_2013-07-19,1480.1766000000018
16_52_2013-07-26,1279.4804000000006
16_54_2012-11-02,33.964600000000075
16_54_2012-11-30,40.74719999999999
16_54_2012-12-21,76.7727
16_54_2012-12-28,229.7908000000001
16_54_2013-01-04,25.601600000000005
16_54_2013-01-25,34.68
16_54_2013-02-01,41.422999999999995
16_54_2013-02-08,37.14279999999996
16_54_2013-02-15,38.926000000000016
16_54_2013-02-22,28.583800000000007
16_54_2013-03-15,98.35920000000004
16_54_2013-03-22,43.26980000000004
16_54_2013-04-12,83.77040000000001
16_54_2013-05-24,151.9168
16_54_2013-05-31,94.81460000000001
16_54_2013-06-07,40.97920000000002
16_54_2013-06-14,62.853800000000035
16_54_2013-06-21,67.57230000000003
16_54_2013-07-05,66.29340000000003
16_54_2013-07-19,26.910600000000017
16_55_2012-11-02,13021.016200000004
16_55_2012-11-09,11456.824700000006
16_55_2012-11-16,11769.284199999996
16_55_2012-11-23,18574.042600000037
16_55_2012-11-30,8825.980400000004
16_55_2012-12-07,14467.067400000007
16_55_2012-12-14,19180.84540000002
16_55_2012-12-21,18062.346300000027
16_55_2012-12-28,17261.115699999995
16_55_2013-01-04,8605.569400000013
16_55_2013-01-11,8356.029300000015
16_55_2013-01-18,6784.231900000004
16_55_2013-01-25,6503.696000000007
16_55_2013-02-01,6851.491500000004
16_55_2013-02-08,7129.806699999999
16_55_2013-02-15,7209.798300000002
16_55_2013-02-22,7103.854300000005
16_55_2013-03-01,7328.0171999999975
16_55_2013-03-08,7213.901000000001
16_55_2013-03-15,7778.119400000003
16_55_2013-03-22,6886.675200000003
16_55_2013-03-29,6825.408800000004
16_55_2013-04-05,5881.648100000002
16_55_2013-04-12,7389.028099999995
16_55_2013-04-19,7088.199999999996
16_55_2013-04-26,6396.360600000006
16_55_2013-05-03,5418.897999999995
16_55_2013-05-10,4622.364599999996
16_55_2013-05-17,6485.277699999994
16_55_2013-05-24,5746.828000000004
16_55_2013-05-31,6394.308299999995
16_55_2013-06-07,5442.284299999997
16_55_2013-06-14,5485.160299999998
16_55_2013-06-21,5588.304000000004
16_55_2013-06-28,5695.659900000002
16_55_2013-07-05,4642.372099999997
16_55_2013-07-12,5660.978199999995
16_55_2013-07-19,4352.324999999993
16_55_2013-07-26,5093.734099999993
16_56_2012-11-02,976.0505000000002
16_56_2012-11-09,893.5321000000005
16_56_2012-11-16,839.8456000000006
16_56_2012-11-23,1262.5575
16_56_2012-11-30,1101.3713000000012
16_56_2012-12-07,1653.153599999999
16_56_2012-12-14,1301.0690000000004
16_56_2012-12-21,721.8427000000007
16_56_2012-12-28,285.9486000000001
16_56_2013-01-04,142.76929999999993
16_56_2013-01-11,114.76609999999995
16_56_2013-01-18,153.70449999999997
16_56_2013-01-25,51.84200000000004
16_56_2013-02-01,468.8939999999999
16_56_2013-02-08,362.4896999999998
16_56_2013-02-15,259.6074
16_56_2013-02-22,322.8039999999999
16_56_2013-03-01,435.44190000000003
16_56_2013-03-08,1532.2784000000008
16_56_2013-03-15,1431.6018000000006
16_56_2013-03-22,1390.5751000000005
16_56_2013-03-29,1344.2738000000004
16_56_2013-04-05,3674.483699999997
16_56_2013-04-12,2382.103699999998
16_56_2013-04-19,2276.769899999998
16_56_2013-04-26,2806.3684999999996
16_56_2013-05-03,5965.279100000007
16_56_2013-05-10,6676.767000000004
16_56_2013-05-17,17686.902799999993
16_56_2013-05-24,8644.097000000009
16_56_2013-05-31,14728.229799999983
16_56_2013-06-07,25096.646399999965
16_56_2013-06-14,30894.622000000007
16_56_2013-06-21,23036.0484
16_56_2013-06-28,30028.17170000001
16_56_2013-07-05,3931.375400000007
16_56_2013-07-12,7027.743699999999
16_56_2013-07-19,4282.806200000007
16_56_2013-07-26,4894.266200000008
16_58_2012-11-02,778.3717999999999
16_58_2012-11-09,715.2733999999999
16_58_2012-11-23,1004.1028
16_58_2012-12-14,794.57
16_58_2012-12-21,677.0072
16_58_2012-12-28,841.9667999999999
16_58_2013-01-04,335.8
16_58_2013-01-11,351.04
16_58_2013-02-01,419.4409999999999
16_58_2013-02-15,398.73600000000005
16_58_2013-03-01,429.1951
16_58_2013-03-08,522.3340000000001
16_58_2013-03-15,502.6741
16_58_2013-03-22,490.12190000000004
16_58_2013-03-29,466.7148
16_58_2013-04-12,541.6616
16_58_2013-04-19,556.1744
16_58_2013-04-26,580.8684
16_58_2013-05-03,688.1081000000001
16_58_2013-05-10,661.0919
16_58_2013-05-31,410.4175
16_58_2013-06-07,469.3
16_58_2013-06-14,463.4182
16_58_2013-06-21,355.19339999999994
16_58_2013-06-28,461.84
16_58_2013-07-05,506.3564
16_58_2013-07-12,479.4
16_58_2013-07-26,400.56519999999995
16_59_2012-11-02,98.58190000000006
16_59_2012-11-09,68.88589999999998
16_59_2012-11-16,43.53700000000003
16_59_2012-11-23,172.79529999999994
16_59_2012-11-30,80.30109999999995
16_59_2012-12-07,380.0087999999998
16_59_2012-12-14,403.67409999999984
16_59_2012-12-21,354.67839999999995
16_59_2012-12-28,279.03809999999993
16_59_2013-01-04,22.96830000000001
16_59_2013-01-11,5.115899999999999
16_59_2013-02-08,49.01289999999998
16_59_2013-02-15,62.2
16_59_2013-02-22,41.69870000000001
16_59_2013-05-24,54.79919999999999
16_60_2012-11-02,92.94599999999998
16_60_2012-11-09,97.456
16_60_2012-11-16,97.85200000000006
16_60_2012-11-23,45.49599999999994
16_60_2012-11-30,84.51800000000001
16_60_2012-12-07,289.872
16_60_2012-12-14,280.7199999999999
16_60_2012-12-21,383.8559999999998
16_60_2012-12-28,234.69599999999994
16_60_2013-01-04,116.11199999999987
16_60_2013-01-11,106.95999999999987
16_60_2013-01-18,97.62399999999988
16_60_2013-01-25,82.03
16_60_2013-02-01,99.36800000000001
16_60_2013-02-08,124.9198
16_60_2013-02-15,111.26699999999997
16_60_2013-02-22,108.85199999999998
16_60_2013-03-01,104.61939999999991
16_60_2013-03-08,96.17600000000002
16_60_2013-03-15,98.37190000000005
16_60_2013-03-22,91.572
16_60_2013-03-29,88.28800000000001
16_60_2013-04-05,87.64399999999999
16_60_2013-04-12,69.36400000000006
16_60_2013-04-19,49.97800000000004
16_60_2013-04-26,112.62600000000009
16_60_2013-05-03,82.70179999999996
16_60_2013-05-10,95.30999999999996
16_60_2013-05-17,109.25599999999999
16_60_2013-05-24,85.74060000000001
16_60_2013-05-31,92.09620000000001
16_60_2013-06-07,118.16799999999999
16_60_2013-06-14,120.94219999999997
16_60_2013-06-21,109.2974
16_60_2013-06-28,116.00800000000001
16_60_2013-07-05,120.76439999999991
16_60_2013-07-12,145.7339999999999
16_60_2013-07-19,116.65399999999985
16_60_2013-07-26,135.07039999999992
16_67_2012-11-02,2961.1193999999996
16_67_2012-11-09,3221.774700000001
16_67_2012-11-16,3250.662200000002
16_67_2012-11-23,3004.1248000000023
16_67_2012-11-30,3479.549300000004
16_67_2012-12-07,5559.325500000003
16_67_2012-12-14,5098.885600000002
16_67_2012-12-21,6434.928499999994
16_67_2012-12-28,5451.404
16_67_2013-01-04,2384.5408000000007
16_67_2013-01-11,2648.596799999997
16_67_2013-01-18,2341.5308999999993
16_67_2013-01-25,2501.5024999999973
16_67_2013-02-01,5355.6503
16_67_2013-02-08,5798.45100000001
16_67_2013-02-15,3688.4514000000017
16_67_2013-02-22,3660.0694
16_67_2013-03-01,2916.209199999999
16_67_2013-03-08,2850.4690999999993
16_67_2013-03-15,2961.194799999997
16_67_2013-03-22,2973.303199999997
16_67_2013-03-29,2932.2446999999975
16_67_2013-04-05,3062.233300000001
16_67_2013-04-12,2711.7887
16_67_2013-04-19,2770.623699999999
16_67_2013-04-26,2597.1537000000008
16_67_2013-05-03,3708.7213999999967
16_67_2013-05-10,3748.3943000000004
16_67_2013-05-17,3914.2015000000024
16_67_2013-05-24,3366.0373
16_67_2013-05-31,3824.8278000000037
16_67_2013-06-07,4070.8574000000062
16_67_2013-06-14,3410.9042000000027
16_67_2013-06-21,4115.503399999999
16_67_2013-06-28,3394.7185000000045
16_67_2013-07-05,2599.1554
16_67_2013-07-12,2743.2404000000033
16_67_2013-07-19,2677.4925000000007
16_67_2013-07-26,2707.1449
16_71_2012-11-02,2088.3269000000005
16_71_2012-11-09,1996.0957000000003
16_71_2012-11-16,1796.706700000001
16_71_2012-11-23,2875.2010999999948
16_71_2012-11-30,2067.401300000001
16_71_2012-12-07,2261.9054000000024
16_71_2012-12-14,2637.670399999997
16_71_2012-12-21,2551.4294000000023
16_71_2012-12-28,2975.452100000001
16_71_2013-01-04,2531.6144000000013
16_71_2013-01-11,2399.9171000000024
16_71_2013-01-18,2280.7475000000004
16_71_2013-01-25,2156.700899999999
16_71_2013-02-01,2548.3570999999974
16_71_2013-02-08,2534.9551000000015
16_71_2013-02-15,2325.8893000000003
16_71_2013-02-22,2302.3819999999996
16_71_2013-03-01,2870.678999999998
16_71_2013-03-08,2135.120599999999
16_71_2013-03-15,2198.5713000000005
16_71_2013-03-22,2211.476099999998
16_71_2013-03-29,2195.6096999999977
16_71_2013-04-05,1870.0332999999996
16_71_2013-04-12,2490.1188999999977
16_71_2013-04-19,2398.455199999998
16_71_2013-04-26,2336.9295999999995
16_71_2013-05-03,1509.2801000000002
16_71_2013-05-10,1625.3674000000008
16_71_2013-05-17,1822.7115999999992
16_71_2013-05-24,1767.1666
16_71_2013-05-31,1767.4674000000002
16_71_2013-06-07,2103.3156999999987
16_71_2013-06-14,1896.9027999999985
16_71_2013-06-21,1972.0232000000005
16_71_2013-06-28,2149.6132999999973
16_71_2013-07-05,1565.2411999999986
16_71_2013-07-12,1896.6764000000005
16_71_2013-07-19,1449.607799999998
16_71_2013-07-26,2057.4606000000003
16_72_2012-11-02,29065.486000000037
16_72_2012-11-09,28982.636900000038
16_72_2012-11-16,33907.49840000001
16_72_2012-11-23,129370.28430000012
16_72_2012-11-30,32879.38249999998
16_72_2012-12-07,63799.36699999999
16_72_2012-12-14,51538.74789999997
16_72_2012-12-21,59685.45569999996
16_72_2012-12-28,51008.341100000056
16_72_2013-01-04,41488.83100000007
16_72_2013-01-11,35674.80840000007
16_72_2013-01-18,40133.28410000007
16_72_2013-01-25,32610.50370000005
16_72_2013-02-01,37665.30330000002
16_72_2013-02-08,36585.78259999998
16_72_2013-02-15,38559.956700000075
16_72_2013-02-22,36210.51450000003
16_72_2013-03-01,36312.56980000005
16_72_2013-03-08,32689.076899999964
16_72_2013-03-15,31008.087199999994
16_72_2013-03-22,34304.463699999986
16_72_2013-03-29,34305.70459999998
16_72_2013-04-05,23559.328899999975
16_72_2013-04-12,25706.405699999992
16_72_2013-04-19,28047.820299999992
16_72_2013-04-26,27454.661200000017
16_72_2013-05-03,25109.5387
16_72_2013-05-10,24827.16549999999
16_72_2013-05-17,22625.070000000003
16_72_2013-05-24,22050.384299999987
16_72_2013-05-31,21710.394700000008
16_72_2013-06-07,28060.88290000002
16_72_2013-06-14,21007.744900000016
16_72_2013-06-21,23249.04119999999
16_72_2013-06-28,20186.99300000002
16_72_2013-07-05,29625.589900000035
16_72_2013-07-12,30386.723499999967
16_72_2013-07-19,31333.38700000004
16_72_2013-07-26,30145.492399999985
16_74_2012-11-02,9645.81759999999
16_74_2012-11-09,9567.227299999988
16_74_2012-11-16,8905.85919999999
16_74_2012-11-23,12151.177599999994
16_74_2012-11-30,9105.952699999985
16_74_2012-12-07,9007.00779999999
16_74_2012-12-14,9333.202599999986
16_74_2012-12-21,8483.781799999986
16_74_2012-12-28,12809.993500000017
16_74_2013-01-04,12338.920400000017
16_74_2013-01-11,11253.014500000021
16_74_2013-01-18,9819.399400000002
16_74_2013-01-25,8035.037300000007
16_74_2013-02-01,7613.253100000009
16_74_2013-02-08,7447.010199999993
16_74_2013-02-15,6934.911699999998
16_74_2013-02-22,7145.379999999999
16_74_2013-03-01,8530.614700000006
16_74_2013-03-08,7428.918400000009
16_74_2013-03-15,7870.300700000009
16_74_2013-03-22,7961.307000000009
16_74_2013-03-29,7939.928200000007
16_74_2013-04-05,7496.413200000003
16_74_2013-04-12,8023.402800000006
16_74_2013-04-19,7794.531200000001
16_74_2013-04-26,8857.868100000007
16_74_2013-05-03,7927.764699999996
16_74_2013-05-10,7645.810700000002
16_74_2013-05-17,8091.027800000006
16_74_2013-05-24,7811.13700000001
16_74_2013-05-31,8504.462600000003
16_74_2013-06-07,8585.2691
16_74_2013-06-14,8666.3979
16_74_2013-06-21,8573.595799999992
16_74_2013-06-28,8693.258800000001
16_74_2013-07-05,10640.965799999984
16_74_2013-07-12,10561.743899999992
16_74_2013-07-19,10897.428399999983
16_74_2013-07-26,11300.437399999995
16_79_2012-11-02,4972.563600000006
16_79_2012-11-09,5115.2223000000085
16_79_2012-11-16,5545.505700000005
16_79_2012-11-23,5379.117900000004
16_79_2012-11-30,5340.455200000008
16_79_2012-12-07,6265.962900000005
16_79_2012-12-14,5651.5918
16_79_2012-12-21,6106.667599999998
16_79_2012-12-28,6538.1839000000045
16_79_2013-01-04,5714.426799999998
16_79_2013-01-11,5157.960299999997
16_79_2013-01-18,5119.567999999996
16_79_2013-01-25,5335.755899999998
16_79_2013-02-01,5725.400199999999
16_79_2013-02-08,5675.796100000001
16_79_2013-02-15,5520.139800000002
16_79_2013-02-22,5466.743600000003
16_79_2013-03-01,5878.6583999999975
16_79_2013-03-08,5429.267600000001
16_79_2013-03-15,5713.835400000005
16_79_2013-03-22,5763.1243000000095
16_79_2013-03-29,5610.9880000000085
16_79_2013-04-05,4941.662300000009
16_79_2013-04-12,5477.002999999996
16_79_2013-04-19,5477.404599999998
16_79_2013-04-26,5855.430999999994
16_79_2013-05-03,4878.048300000006
16_79_2013-05-10,4913.241400000002
16_79_2013-05-17,4700.635700000008
16_79_2013-05-24,4619.924100000002
16_79_2013-05-31,4614.036400000004
16_79_2013-06-07,5067.7575
16_79_2013-06-14,5133.1695
16_79_2013-06-21,5653.368700000001
16_79_2013-06-28,5174.364800000001
16_79_2013-07-05,6577.115499999997
16_79_2013-07-12,7063.135700000016
16_79_2013-07-19,6885.205799999995
16_79_2013-07-26,6795.479000000009
16_80_2012-11-02,736.5799000000005
16_80_2012-11-09,754.9629000000002
16_80_2012-11-16,796.9753999999999
16_80_2012-11-23,542.500700000001
16_80_2012-11-30,795.3800999999995
16_80_2012-12-07,791.8485999999992
16_80_2012-12-14,798.5804000000004
16_80_2012-12-21,896.0306000000003
16_80_2012-12-28,782.6042000000001
16_80_2013-01-04,966.4250999999997
16_80_2013-01-11,1034.202199999999
16_80_2013-01-18,847.9163999999988
16_80_2013-01-25,848.7362999999998
16_80_2013-02-01,636.0775000000006
16_80_2013-02-08,791.2639999999996
16_80_2013-02-15,753.3737999999997
16_80_2013-02-22,707.8932999999998
16_80_2013-03-01,863.360600000001
16_80_2013-03-08,611.3995000000007
16_80_2013-03-15,721.5869000000005
16_80_2013-03-22,739.6515000000004
16_80_2013-03-29,748.8956000000004
16_80_2013-04-05,724.2144000000004
16_80_2013-04-12,792.9924000000007
16_80_2013-04-19,836.7410000000001
16_80_2013-04-26,684.571100000001
16_80_2013-05-03,673.8797000000004
16_80_2013-05-10,699.5234000000004
16_80_2013-05-17,694.5080000000006
16_80_2013-05-24,716.4823000000002
16_80_2013-05-31,696.1967000000005
16_80_2013-06-07,653.5017000000008
16_80_2013-06-14,544.1733000000007
16_80_2013-06-21,568.4782000000006
16_80_2013-06-28,576.5015000000006
16_80_2013-07-05,546.0794000000008
16_80_2013-07-12,536.3802000000006
16_80_2013-07-19,501.1624000000009
16_80_2013-07-26,548.1433000000004
16_81_2012-11-02,3626.7160000000017
16_81_2012-11-09,3729.252199999999
16_81_2012-11-16,3675.6189999999992
16_81_2012-11-23,3278.306600000002
16_81_2012-11-30,3582.387899999999
16_81_2012-12-07,3990.514700000001
16_81_2012-12-14,3981.5478999999996
16_81_2012-12-21,4057.029900000003
16_81_2012-12-28,4176.472900000001
16_81_2013-01-04,4691.872099999996
16_81_2013-01-11,4514.111799999997
16_81_2013-01-18,4438.278999999996
16_81_2013-01-25,4124.271699999997
16_81_2013-02-01,4032.364800000001
16_81_2013-02-08,4089.8539999999957
16_81_2013-02-15,3864.242100000001
16_81_2013-02-22,3891.7229000000016
16_81_2013-03-01,3566.9974000000007
16_81_2013-03-08,4048.363700000002
16_81_2013-03-15,3954.422999999999
16_81_2013-03-22,4029.536599999999
16_81_2013-03-29,4023.2916999999993
16_81_2013-04-05,3466.4447000000027
16_81_2013-04-12,3366.1641999999993
16_81_2013-04-19,3386.5323
16_81_2013-04-26,3956.221499999998
16_81_2013-05-03,3192.8536
16_81_2013-05-10,3401.4424000000013
16_81_2013-05-17,3142.5687
16_81_2013-05-24,3264.0079000000037
16_81_2013-05-31,3092.463800000002
16_81_2013-06-07,3833.6826000000037
16_81_2013-06-14,3831.7677000000053
16_81_2013-06-21,3896.064899999998
16_81_2013-06-28,3864.0576000000046
16_81_2013-07-05,4408.369200000006
16_81_2013-07-12,4278.974999999994
16_81_2013-07-19,4523.085000000006
16_81_2013-07-26,4446.547699999994
16_82_2012-11-02,8300.626999999993
16_82_2012-11-09,8318.467099999994
16_82_2012-11-16,8717.138800000012
16_82_2012-11-23,9847.409599999994
16_82_2012-11-30,8586.463399999999
16_82_2012-12-07,16997.083699999985
16_82_2012-12-14,19310.14719999999
16_82_2012-12-21,17975.901899999993
16_82_2012-12-28,15483.22739999999
16_82_2013-01-04,10192.314999999991
16_82_2013-01-11,9604.650199999993
16_82_2013-01-18,9320.562500000016
16_82_2013-01-25,7930.315699999997
16_82_2013-02-01,8662.057199999996
16_82_2013-02-08,7453.646300000002
16_82_2013-02-15,7971.188200000001
16_82_2013-02-22,8256.149300000001
16_82_2013-03-01,8125.356699999996
16_82_2013-03-08,8195.635399999997
16_82_2013-03-15,8609.409999999996
16_82_2013-03-22,8463.770599999994
16_82_2013-03-29,8486.286399999997
16_82_2013-04-05,7391.930699999997
16_82_2013-04-12,7965.059900000009
16_82_2013-04-19,8013.152900000007
16_82_2013-04-26,7899.852899999999
16_82_2013-05-03,7030.3473999999915
16_82_2013-05-10,7293.7554
16_82_2013-05-17,7951.440100000008
